scheduled_departure_time,scheduled_arrival_time,departure_airport,arrival_airport,weather,airline,temperature,visibility,wind_speed,wind_direction,aircraft_model,on_time
2023-01-16 04:00:00,2023-01-16 08:00:00,JFK,LHR,cloudy,UA,2,530,1.710703483799118,tailwind,B747,False
2023-01-16 05:00:00,2023-01-16 06:00:00,JFK,PEK,cloudy,UA,21,562,36.676574776487385,crosswind,B777,False
2023-01-16 06:00:00,2023-01-16 08:00:00,DFW,LHR,cloudy,UA,-7,470,33.469304333962086,headwind,A319,False
2023-01-16 07:00:00,2023-01-16 09:00:00,JFK,PEK,rainy,AA,1,1812,10.59197567510418,headwind,A321,False
2023-01-16 08:00:00,2023-01-16 11:00:00,DFW,CDG,cloudy,AA,28,1587,13.836676100071426,headwind,B767,True
2023-01-16 09:00:00,2023-01-16 12:00:00,LAX,HND,sunny,WN,-1,1857,21.070028085704045,crosswind,A330,False
2023-01-16 10:00:00,2023-01-16 14:00:00,LAX,PEK,rainy,UA,10,1574,18.271160264695986,crosswind,A350,False
2023-01-16 11:00:00,2023-01-16 12:00:00,ORD,CDG,sunny,DL,8,709,14.030738709388881,headwind,A350,True
2023-01-16 12:00:00,2023-01-16 13:00:00,ORD,HND,rainy,WN,14,327,13.052024274656223,crosswind,A350,False
2023-01-16 13:00:00,2023-01-16 16:00:00,JFK,CDG,cloudy,UA,21,1058,43.2509575642562,crosswind,A380,False
2023-01-16 14:00:00,2023-01-16 19:00:00,ORD,LHR,rainy,AA,29,755,-0.7230099976145117,tailwind,A380,False
2023-01-16 15:00:00,2023-01-16 18:00:00,DFW,PEK,sunny,UA,-3,718,21.85146156107701,crosswind,B767,False
2023-01-16 16:00:00,2023-01-16 19:00:00,DFW,PEK,sunny,UA,-3,1450,15.714874088138592,headwind,A320,True
2023-01-16 17:00:00,2023-01-16 19:00:00,LAX,CDG,cloudy,AA,29,1664,36.62456398852877,crosswind,B777,False
2023-01-16 18:00:00,2023-01-16 21:00:00,DFW,PEK,rainy,AA,6,784,28.40643392852831,crosswind,B747,False
2023-01-16 19:00:00,2023-01-17 00:00:00,DFW,LHR,sunny,AA,-5,1072,33.78916624261023,crosswind,B767,False
2023-01-16 20:00:00,2023-01-16 22:00:00,LAX,LHR,rainy,UA,15,508,24.665058980222298,crosswind,A319,False
2023-01-16 21:00:00,2023-01-16 23:00:00,LAX,LHR,cloudy,AA,17,373,23.963309267975188,crosswind,B737,False
2023-01-16 22:00:00,2023-01-17 03:00:00,JFK,LHR,sunny,WN,-2,339,33.8468433318792,crosswind,B787,False
2023-01-16 23:00:00,2023-01-17 04:00:00,LAX,HND,sunny,WN,23,983,19.113382947196996,headwind,A350,True
2023-01-17 00:00:00,2023-01-17 02:00:00,DFW,HND,cloudy,WN,-10,1218,19.434127491593717,crosswind,B757,True
2023-01-17 01:00:00,2023-01-17 03:00:00,JFK,HND,sunny,DL,19,1394,5.317781213529894,tailwind,A320,True
2023-01-17 02:00:00,2023-01-17 04:00:00,LAX,HND,rainy,DL,1,349,3.76550055842399,tailwind,B757,False
2023-01-17 03:00:00,2023-01-17 08:00:00,DFW,PEK,sunny,AA,1,267,30.727466808580342,crosswind,A319,False
2023-01-17 04:00:00,2023-01-17 05:00:00,ORD,CDG,sunny,DL,24,363,9.296337130805084,headwind,B757,False
2023-01-17 05:00:00,2023-01-17 09:00:00,ORD,HND,rainy,AA,24,1387,28.198398736128297,crosswind,B737,False
2023-01-17 06:00:00,2023-01-17 10:00:00,JFK,PEK,cloudy,WN,6,1774,33.07402535888221,crosswind,B767,False
2023-01-17 07:00:00,2023-01-17 10:00:00,DFW,CDG,sunny,AA,13,639,12.12273538230218,tailwind,B767,True
2023-01-17 08:00:00,2023-01-17 13:00:00,DFW,PEK,rainy,AA,27,1472,36.92473339557245,crosswind,A380,False
2023-01-17 09:00:00,2023-01-17 11:00:00,ORD,CDG,cloudy,AA,-10,611,19.252409944821807,headwind,A320,True
2023-01-17 10:00:00,2023-01-17 11:00:00,DFW,HND,sunny,DL,0,684,31.388603361702476,headwind,A350,False
2023-01-17 11:00:00,2023-01-17 14:00:00,JFK,HND,sunny,AA,-7,944,12.41930405930428,headwind,B747,True
2023-01-17 12:00:00,2023-01-17 15:00:00,ORD,PEK,sunny,UA,23,378,31.468793016683577,crosswind,B787,False
2023-01-17 13:00:00,2023-01-17 15:00:00,DFW,HND,cloudy,UA,6,1552,4.10883049475173,tailwind,B777,True
2023-01-17 14:00:00,2023-01-17 19:00:00,ORD,PEK,cloudy,UA,26,497,7.336222353487609,tailwind,A321,False
2023-01-17 15:00:00,2023-01-17 19:00:00,ORD,HND,cloudy,AA,18,1496,21.798877839998948,tailwind,A321,False
2023-01-17 16:00:00,2023-01-17 17:00:00,DFW,LHR,rainy,AA,0,845,16.045334676296985,crosswind,A350,False
2023-01-17 17:00:00,2023-01-17 19:00:00,LAX,CDG,sunny,UA,25,987,19.7850409716822,crosswind,B747,True
2023-01-17 18:00:00,2023-01-17 19:00:00,LAX,HND,rainy,AA,-2,1681,19.32668804844819,headwind,A330,False
2023-01-17 19:00:00,2023-01-18 00:00:00,LAX,LHR,rainy,WN,-7,643,25.158946192753824,crosswind,A380,False
2023-01-17 20:00:00,2023-01-18 01:00:00,ORD,CDG,cloudy,AA,16,586,21.18322021246506,tailwind,B757,False
2023-01-17 21:00:00,2023-01-18 00:00:00,DFW,PEK,cloudy,DL,15,1990,18.16986388013908,headwind,A319,True
2023-01-17 22:00:00,2023-01-18 00:00:00,LAX,PEK,rainy,AA,15,1792,19.828781871004402,crosswind,B777,False
2023-01-17 23:00:00,2023-01-18 02:00:00,JFK,CDG,sunny,AA,7,922,18.805628974877024,tailwind,B757,True
2023-01-18 00:00:00,2023-01-18 03:00:00,JFK,HND,sunny,AA,22,1164,35.01885593709087,headwind,B747,False
2023-01-18 01:00:00,2023-01-18 02:00:00,JFK,HND,cloudy,WN,11,756,8.900531252443496,tailwind,A350,True
2023-01-18 02:00:00,2023-01-18 04:00:00,LAX,LHR,sunny,WN,-10,704,42.9322479784599,crosswind,B757,False
2023-01-18 03:00:00,2023-01-18 05:00:00,DFW,CDG,rainy,UA,0,798,29.570177249501576,crosswind,B757,False
2023-01-18 04:00:00,2023-01-18 09:00:00,LAX,LHR,rainy,UA,18,219,6.74840204000872,tailwind,B787,False
2023-01-18 05:00:00,2023-01-18 09:00:00,JFK,LHR,sunny,WN,-1,1729,18.695976984586558,headwind,A321,True
2023-01-18 06:00:00,2023-01-18 08:00:00,LAX,LHR,rainy,UA,-3,709,20.935488323567284,headwind,A350,False
2023-01-18 07:00:00,2023-01-18 10:00:00,JFK,PEK,cloudy,WN,29,1767,22.52392143522813,headwind,B757,False
2023-01-18 08:00:00,2023-01-18 10:00:00,LAX,HND,cloudy,WN,12,883,19.46247922278765,crosswind,B747,True
2023-01-18 09:00:00,2023-01-18 13:00:00,JFK,HND,sunny,UA,16,879,27.018705970921232,crosswind,A321,False
2023-01-18 10:00:00,2023-01-18 11:00:00,DFW,LHR,cloudy,WN,17,760,19.926996562636933,tailwind,B747,True
2023-01-18 11:00:00,2023-01-18 16:00:00,DFW,PEK,sunny,WN,-10,1615,26.638994823722722,headwind,A380,False
2023-01-18 12:00:00,2023-01-18 17:00:00,JFK,CDG,cloudy,AA,16,935,13.591590534156563,crosswind,A319,True
2023-01-18 13:00:00,2023-01-18 15:00:00,DFW,HND,sunny,AA,14,404,12.977190325824365,tailwind,B767,False
2023-01-18 14:00:00,2023-01-18 15:00:00,DFW,HND,sunny,AA,23,1738,24.525265478990256,headwind,B747,False
2023-01-18 15:00:00,2023-01-18 17:00:00,DFW,LHR,rainy,UA,18,1086,25.670317421027896,headwind,B757,False
2023-01-18 16:00:00,2023-01-18 21:00:00,LAX,PEK,sunny,WN,9,1627,17.283636636109478,crosswind,A380,True
2023-01-18 17:00:00,2023-01-18 18:00:00,JFK,PEK,sunny,UA,26,1024,17.9341931535447,tailwind,A330,True
2023-01-18 18:00:00,2023-01-18 20:00:00,DFW,HND,cloudy,UA,15,1561,35.1762454178539,headwind,A330,False
2023-01-18 19:00:00,2023-01-19 00:00:00,LAX,LHR,rainy,UA,-5,1256,30.48992854291335,headwind,A320,False
2023-01-18 20:00:00,2023-01-18 22:00:00,DFW,PEK,sunny,AA,2,1534,23.9588717766604,tailwind,B787,False
2023-01-18 21:00:00,2023-01-19 00:00:00,JFK,LHR,cloudy,AA,-3,1812,13.545756751086508,crosswind,A330,True
2023-01-18 22:00:00,2023-01-19 02:00:00,LAX,PEK,sunny,AA,1,216,7.726427402043014,tailwind,A321,False
2023-01-18 23:00:00,2023-01-19 02:00:00,DFW,HND,rainy,WN,12,1472,24.878399969669154,crosswind,B747,False
2023-01-19 00:00:00,2023-01-19 01:00:00,LAX,HND,sunny,AA,19,263,13.890774715625934,tailwind,A380,False
2023-01-19 01:00:00,2023-01-19 04:00:00,LAX,PEK,cloudy,UA,11,1520,8.187196655273707,tailwind,B777,True
2023-01-19 02:00:00,2023-01-19 07:00:00,ORD,PEK,rainy,WN,28,480,33.74724856993507,headwind,B757,False
2023-01-19 03:00:00,2023-01-19 08:00:00,JFK,CDG,rainy,WN,-6,1358,27.08760612825969,headwind,B737,False
2023-01-19 04:00:00,2023-01-19 06:00:00,ORD,LHR,rainy,AA,26,362,16.35305205368706,crosswind,B767,False
2023-01-19 05:00:00,2023-01-19 08:00:00,JFK,PEK,sunny,DL,10,1587,12.424796556511414,tailwind,B737,True
2023-01-19 06:00:00,2023-01-19 07:00:00,DFW,PEK,rainy,WN,12,1071,23.328808749094613,tailwind,B747,False
2023-01-19 07:00:00,2023-01-19 11:00:00,JFK,CDG,rainy,WN,2,519,12.648464775390469,headwind,A380,False
2023-01-19 08:00:00,2023-01-19 11:00:00,LAX,PEK,sunny,AA,1,521,15.789655418977619,headwind,A320,False
2023-01-19 09:00:00,2023-01-19 10:00:00,DFW,PEK,cloudy,AA,22,1334,22.207180563043714,tailwind,B747,False
2023-01-19 10:00:00,2023-01-19 13:00:00,JFK,HND,cloudy,UA,26,1558,27.0411712351915,headwind,A321,False
2023-01-19 11:00:00,2023-01-19 14:00:00,DFW,PEK,cloudy,UA,-2,744,-2.320656471238684,tailwind,A380,True
2023-01-19 12:00:00,2023-01-19 14:00:00,LAX,HND,rainy,DL,-7,1642,16.496380136325428,tailwind,A330,False
2023-01-19 13:00:00,2023-01-19 18:00:00,ORD,HND,sunny,AA,10,1804,30.11122638847904,crosswind,A320,False
2023-01-19 14:00:00,2023-01-19 18:00:00,LAX,CDG,sunny,AA,13,450,15.801821785538262,crosswind,A330,False
2023-01-19 15:00:00,2023-01-19 19:00:00,JFK,HND,rainy,DL,-10,1071,35.116974429792485,crosswind,B777,False
2023-01-19 16:00:00,2023-01-19 19:00:00,LAX,LHR,rainy,UA,29,658,15.487655891712953,headwind,A319,False
2023-01-19 17:00:00,2023-01-19 19:00:00,DFW,PEK,sunny,UA,6,240,26.71525357423109,crosswind,B767,False
2023-01-19 18:00:00,2023-01-19 21:00:00,DFW,LHR,rainy,UA,-6,533,33.865428405032674,headwind,A319,False
2023-01-19 19:00:00,2023-01-19 22:00:00,LAX,LHR,sunny,UA,17,243,4.292254542090021,tailwind,B747,False
2023-01-19 20:00:00,2023-01-19 21:00:00,JFK,PEK,rainy,UA,-7,1436,18.371185438274438,headwind,A330,False
2023-01-19 21:00:00,2023-01-19 23:00:00,ORD,HND,cloudy,WN,-1,1828,35.16187059341374,crosswind,B787,False
2023-01-19 22:00:00,2023-01-19 23:00:00,ORD,CDG,sunny,UA,-2,1928,-1.507972890283163,tailwind,A380,True
2023-01-19 23:00:00,2023-01-20 02:00:00,LAX,LHR,sunny,WN,5,477,33.43515824649741,crosswind,B747,False
2023-01-20 00:00:00,2023-01-20 04:00:00,ORD,CDG,sunny,WN,8,937,7.45050557792737,tailwind,A320,True
2023-01-20 01:00:00,2023-01-20 04:00:00,JFK,PEK,sunny,UA,18,363,21.81173273866647,headwind,A380,False
2023-01-20 02:00:00,2023-01-20 06:00:00,LAX,HND,sunny,WN,19,1330,19.965348438919584,crosswind,B747,True
2023-01-20 03:00:00,2023-01-20 04:00:00,LAX,CDG,rainy,DL,10,1946,39.12346451801843,crosswind,B787,False
2023-01-20 04:00:00,2023-01-20 07:00:00,JFK,HND,sunny,DL,19,503,-1.1817835019847025,tailwind,A350,False
2023-01-20 05:00:00,2023-01-20 08:00:00,LAX,LHR,rainy,UA,17,1315,19.049166991216605,crosswind,A350,False
2023-01-20 06:00:00,2023-01-20 07:00:00,LAX,CDG,sunny,DL,9,1121,9.160242183897463,headwind,A319,True
2023-01-20 07:00:00,2023-01-20 11:00:00,ORD,CDG,rainy,AA,22,1437,5.123428855716665,tailwind,B737,False
2023-01-20 08:00:00,2023-01-20 09:00:00,LAX,PEK,rainy,AA,-10,216,29.116700394576043,headwind,A330,False
2023-01-20 09:00:00,2023-01-20 12:00:00,LAX,HND,cloudy,WN,-4,1026,32.484406801342786,crosswind,A330,False
2023-01-20 10:00:00,2023-01-20 12:00:00,ORD,LHR,cloudy,WN,15,335,29.57580478804284,headwind,A320,False
2023-01-20 11:00:00,2023-01-20 14:00:00,ORD,HND,sunny,WN,4,416,26.449118641070847,headwind,B757,False
2023-01-20 12:00:00,2023-01-20 13:00:00,DFW,PEK,cloudy,UA,29,1569,1.228950663042346,tailwind,A350,True
2023-01-20 13:00:00,2023-01-20 16:00:00,LAX,HND,sunny,UA,3,1142,22.98837722553591,tailwind,B777,False
2023-01-20 14:00:00,2023-01-20 18:00:00,ORD,PEK,sunny,UA,21,1606,-0.26540687091124004,tailwind,A319,True
2023-01-20 15:00:00,2023-01-20 19:00:00,LAX,HND,rainy,AA,-7,1063,3.2729566100747594,tailwind,A321,False
2023-01-20 16:00:00,2023-01-20 19:00:00,ORD,CDG,cloudy,WN,-6,668,13.188855425985725,crosswind,B757,True
2023-01-20 17:00:00,2023-01-20 19:00:00,ORD,LHR,rainy,WN,23,1669,17.68881719710021,headwind,A319,False
2023-01-20 18:00:00,2023-01-20 19:00:00,LAX,LHR,cloudy,WN,28,1955,39.301274883657996,crosswind,B787,False
2023-01-20 19:00:00,2023-01-20 20:00:00,ORD,HND,cloudy,UA,-4,760,10.788079600322067,headwind,A321,True
2023-01-20 20:00:00,2023-01-20 22:00:00,DFW,LHR,rainy,AA,13,348,10.671394490986138,tailwind,B787,False
2023-01-20 21:00:00,2023-01-20 22:00:00,DFW,HND,sunny,WN,-3,1496,30.832339765073463,crosswind,A380,False
2023-01-20 22:00:00,2023-01-21 03:00:00,JFK,PEK,cloudy,DL,-9,873,31.154105283737607,crosswind,A350,False
2023-01-20 23:00:00,2023-01-21 00:00:00,DFW,PEK,sunny,DL,-9,1469,16.690294228679736,tailwind,A330,True
2023-01-21 00:00:00,2023-01-21 02:00:00,DFW,HND,sunny,DL,9,1781,20.8995468912891,crosswind,B777,False
2023-01-21 01:00:00,2023-01-21 06:00:00,DFW,LHR,cloudy,UA,0,1825,35.15591679488767,headwind,B777,False
2023-01-21 02:00:00,2023-01-21 04:00:00,DFW,PEK,rainy,WN,-1,580,21.097272701133562,headwind,B767,False
2023-01-21 03:00:00,2023-01-21 04:00:00,ORD,PEK,cloudy,DL,4,711,30.475085726879755,crosswind,A380,False
2023-01-21 04:00:00,2023-01-21 05:00:00,DFW,CDG,cloudy,WN,5,696,2.0109490837089075,tailwind,A350,True
2023-01-21 05:00:00,2023-01-21 10:00:00,JFK,CDG,sunny,AA,-3,272,0.9553016365293994,tailwind,B737,False
2023-01-21 06:00:00,2023-01-21 10:00:00,ORD,PEK,sunny,AA,27,1885,32.921666108842466,headwind,B787,False
2023-01-21 07:00:00,2023-01-21 09:00:00,LAX,CDG,cloudy,WN,3,1518,32.07010508660844,crosswind,A330,False
2023-01-21 08:00:00,2023-01-21 11:00:00,LAX,PEK,sunny,WN,8,461,30.5035831042871,crosswind,A321,False
2023-01-21 09:00:00,2023-01-21 11:00:00,ORD,HND,rainy,AA,19,1744,18.567659789198107,tailwind,A380,False
2023-01-21 10:00:00,2023-01-21 15:00:00,ORD,HND,rainy,DL,23,976,18.72971422452472,headwind,B787,False
2023-01-21 11:00:00,2023-01-21 13:00:00,DFW,PEK,cloudy,AA,20,995,9.709864063749466,tailwind,A319,True
2023-01-21 12:00:00,2023-01-21 16:00:00,ORD,HND,cloudy,AA,22,570,33.121462184126884,headwind,A350,False
2023-01-21 13:00:00,2023-01-21 15:00:00,ORD,HND,rainy,WN,27,1786,0.6573347841935449,tailwind,A320,False
2023-01-21 14:00:00,2023-01-21 16:00:00,LAX,CDG,rainy,WN,-4,1677,15.968770249847953,tailwind,A319,False
2023-01-21 15:00:00,2023-01-21 17:00:00,ORD,HND,sunny,DL,9,571,16.468628149755123,headwind,A380,False
2023-01-21 16:00:00,2023-01-21 19:00:00,JFK,LHR,cloudy,WN,28,1376,31.55821081166409,headwind,A321,False
2023-01-21 17:00:00,2023-01-21 21:00:00,DFW,CDG,cloudy,UA,10,1026,19.86875330379424,tailwind,B777,True
2023-01-21 18:00:00,2023-01-21 23:00:00,ORD,CDG,cloudy,AA,-9,1549,36.49725460337302,headwind,A380,False
2023-01-21 19:00:00,2023-01-21 23:00:00,LAX,LHR,cloudy,DL,16,1295,18.068977237621585,tailwind,B767,True
2023-01-21 20:00:00,2023-01-21 22:00:00,JFK,CDG,cloudy,AA,17,761,5.284339468854549,tailwind,A380,True
2023-01-21 21:00:00,2023-01-22 02:00:00,JFK,LHR,rainy,UA,-5,323,11.02165781808516,tailwind,A320,False
2023-01-21 22:00:00,2023-01-22 02:00:00,ORD,HND,rainy,UA,15,892,10.996505689409181,tailwind,A330,False
2023-01-21 23:00:00,2023-01-22 03:00:00,ORD,LHR,cloudy,DL,24,791,11.823662169199931,tailwind,A350,True
2023-01-22 00:00:00,2023-01-22 03:00:00,ORD,CDG,cloudy,UA,8,293,36.00891291161743,headwind,B737,False
2023-01-22 01:00:00,2023-01-22 04:00:00,DFW,CDG,rainy,DL,12,1334,15.303839929723129,crosswind,B737,False
2023-01-22 02:00:00,2023-01-22 06:00:00,LAX,LHR,cloudy,DL,10,758,39.109769253184304,crosswind,B777,False
2023-01-22 03:00:00,2023-01-22 08:00:00,ORD,HND,sunny,AA,9,989,20.793184282601853,headwind,A330,False
2023-01-22 04:00:00,2023-01-22 06:00:00,JFK,HND,rainy,DL,9,765,9.75041764404052,headwind,B737,False
2023-01-22 05:00:00,2023-01-22 07:00:00,ORD,CDG,cloudy,AA,-1,595,36.60920490451377,crosswind,A350,False
2023-01-22 06:00:00,2023-01-22 09:00:00,JFK,HND,cloudy,WN,11,1669,11.467877040041829,tailwind,B787,True
2023-01-22 07:00:00,2023-01-22 09:00:00,ORD,HND,cloudy,UA,20,1427,16.614106188520534,tailwind,B777,True
2023-01-22 08:00:00,2023-01-22 13:00:00,JFK,PEK,sunny,AA,7,1464,7.193880885452549,tailwind,A320,True
2023-01-22 09:00:00,2023-01-22 10:00:00,JFK,HND,rainy,DL,28,1997,31.38158368887888,headwind,A319,False
2023-01-22 10:00:00,2023-01-22 13:00:00,DFW,HND,sunny,WN,22,554,11.090675910823213,headwind,B787,False
2023-01-22 11:00:00,2023-01-22 13:00:00,ORD,HND,sunny,AA,16,676,8.977173403780094,tailwind,A319,True
2023-01-22 12:00:00,2023-01-22 16:00:00,ORD,PEK,cloudy,WN,20,432,4.871574782537454,tailwind,B767,False
2023-01-22 13:00:00,2023-01-22 14:00:00,ORD,LHR,cloudy,WN,15,1278,1.198688441710201,tailwind,B767,True
2023-01-22 14:00:00,2023-01-22 19:00:00,DFW,PEK,rainy,UA,9,1466,1.7899045565196854,tailwind,B747,False
2023-01-22 15:00:00,2023-01-22 20:00:00,JFK,PEK,rainy,UA,28,1121,24.45989471189889,headwind,B777,False
2023-01-22 16:00:00,2023-01-22 19:00:00,JFK,PEK,rainy,WN,18,833,29.351977598793376,headwind,A320,False
2023-01-22 17:00:00,2023-01-22 18:00:00,JFK,LHR,cloudy,AA,1,1600,22.435150198572053,crosswind,B777,False
2023-01-22 18:00:00,2023-01-22 20:00:00,ORD,LHR,cloudy,UA,14,1106,10.139825870486744,tailwind,A380,True
2023-01-22 19:00:00,2023-01-22 22:00:00,LAX,HND,cloudy,AA,-4,1022,29.10656390784964,headwind,A330,False
2023-01-22 20:00:00,2023-01-22 21:00:00,ORD,PEK,rainy,AA,25,464,5.447420023412069,tailwind,B737,False
2023-01-22 21:00:00,2023-01-23 02:00:00,JFK,PEK,sunny,AA,28,1285,16.196792632309286,tailwind,B767,True
2023-01-22 22:00:00,2023-01-23 02:00:00,LAX,PEK,cloudy,DL,-10,1934,21.392084410485328,tailwind,A380,False
2023-01-22 23:00:00,2023-01-23 04:00:00,ORD,HND,rainy,WN,14,336,34.98983583725666,crosswind,A319,False
2023-01-23 00:00:00,2023-01-23 04:00:00,JFK,PEK,sunny,WN,-1,1926,-0.8765116983205872,tailwind,B737,True
2023-01-23 01:00:00,2023-01-23 04:00:00,JFK,CDG,sunny,UA,-1,1154,25.863458722889668,headwind,A350,False
2023-01-23 02:00:00,2023-01-23 03:00:00,ORD,CDG,sunny,DL,9,335,9.058161181465739,tailwind,A320,False
2023-01-23 03:00:00,2023-01-23 06:00:00,ORD,HND,rainy,UA,18,481,31.67659934880305,headwind,B767,False
2023-01-23 04:00:00,2023-01-23 07:00:00,JFK,PEK,rainy,AA,29,1018,10.001096138374308,headwind,A320,False
2023-01-23 05:00:00,2023-01-23 07:00:00,JFK,PEK,cloudy,WN,27,399,24.46367621169852,crosswind,B777,False
2023-01-23 06:00:00,2023-01-23 11:00:00,ORD,LHR,rainy,AA,19,1226,17.360648156088445,headwind,B757,False
2023-01-23 07:00:00,2023-01-23 12:00:00,JFK,CDG,rainy,DL,5,1321,1.9057566253139395,tailwind,A350,False
2023-01-23 08:00:00,2023-01-23 12:00:00,DFW,HND,sunny,WN,6,208,11.963540884678775,crosswind,B787,False
2023-01-23 09:00:00,2023-01-23 10:00:00,JFK,LHR,sunny,AA,2,1952,14.048767577872093,tailwind,B787,True
2023-01-23 10:00:00,2023-01-23 13:00:00,JFK,LHR,sunny,DL,22,380,10.205722045472335,headwind,B767,False
2023-01-23 11:00:00,2023-01-23 15:00:00,DFW,CDG,cloudy,UA,17,1376,14.088478922545669,tailwind,A319,True
2023-01-23 12:00:00,2023-01-23 14:00:00,LAX,CDG,cloudy,WN,-7,827,13.384625767937711,tailwind,B747,True
2023-01-23 13:00:00,2023-01-23 15:00:00,ORD,CDG,rainy,WN,-4,929,17.75082950725976,crosswind,A320,False
2023-01-23 14:00:00,2023-01-23 16:00:00,LAX,PEK,sunny,UA,9,465,32.05018288021376,headwind,B787,False
2023-01-23 15:00:00,2023-01-23 20:00:00,ORD,CDG,sunny,WN,15,1040,17.271685352536597,headwind,A321,True
2023-01-23 16:00:00,2023-01-23 18:00:00,JFK,LHR,sunny,AA,11,1435,18.90093820124831,tailwind,B777,True
2023-01-23 17:00:00,2023-01-23 18:00:00,LAX,CDG,sunny,UA,-4,650,24.49973728684705,headwind,B777,False
2023-01-23 18:00:00,2023-01-23 21:00:00,LAX,CDG,sunny,AA,-7,455,6.663413984077016,tailwind,A330,False
2023-01-23 19:00:00,2023-01-23 21:00:00,DFW,CDG,sunny,UA,29,1851,19.978443303746158,crosswind,A330,True
2023-01-23 20:00:00,2023-01-23 23:00:00,DFW,HND,rainy,DL,-4,1131,13.844910735956942,tailwind,A380,False
2023-01-23 21:00:00,2023-01-24 01:00:00,LAX,LHR,rainy,UA,-8,875,27.785511483361468,crosswind,B787,False
2023-01-23 22:00:00,2023-01-24 03:00:00,JFK,HND,rainy,AA,11,1049,28.907209636918484,crosswind,A321,False
2023-01-23 23:00:00,2023-01-24 01:00:00,ORD,LHR,sunny,UA,25,1351,8.904336304992654,tailwind,B767,True
2023-01-24 00:00:00,2023-01-24 01:00:00,ORD,CDG,sunny,AA,12,254,3.1271940460678174,tailwind,B767,False
2023-01-24 01:00:00,2023-01-24 03:00:00,JFK,HND,sunny,UA,18,1379,14.8368188314136,crosswind,B787,True
2023-01-24 02:00:00,2023-01-24 04:00:00,DFW,PEK,sunny,UA,26,1999,10.149306331302132,tailwind,B767,True
2023-01-24 03:00:00,2023-01-24 07:00:00,JFK,CDG,sunny,DL,15,1457,21.50165402231776,crosswind,A380,False
2023-01-24 04:00:00,2023-01-24 05:00:00,LAX,HND,rainy,UA,21,1154,30.634260706604458,crosswind,B767,False
2023-01-24 05:00:00,2023-01-24 07:00:00,JFK,LHR,sunny,WN,6,657,25.19989398457651,crosswind,B747,False
2023-01-24 06:00:00,2023-01-24 07:00:00,LAX,CDG,sunny,WN,15,638,20.84783957518917,crosswind,A320,False
2023-01-24 07:00:00,2023-01-24 12:00:00,ORD,HND,rainy,UA,18,1538,35.96787778185045,crosswind,B737,False
2023-01-24 08:00:00,2023-01-24 09:00:00,DFW,PEK,rainy,DL,28,1387,27.586544627531335,headwind,B767,False
2023-01-24 09:00:00,2023-01-24 13:00:00,DFW,LHR,sunny,WN,14,772,13.62825971029435,tailwind,B777,True
2023-01-24 10:00:00,2023-01-24 11:00:00,DFW,PEK,sunny,UA,29,642,38.514270453120915,headwind,B787,False
2023-01-24 11:00:00,2023-01-24 12:00:00,DFW,CDG,sunny,WN,8,469,16.71734419809891,tailwind,B777,False
2023-01-24 12:00:00,2023-01-24 17:00:00,DFW,PEK,sunny,DL,4,1276,12.702153170480283,headwind,A350,True
2023-01-24 13:00:00,2023-01-24 18:00:00,JFK,CDG,cloudy,AA,17,523,25.648242108275262,crosswind,A320,False
2023-01-24 14:00:00,2023-01-24 17:00:00,JFK,CDG,sunny,AA,-2,1825,13.58600708110301,crosswind,B767,True
2023-01-24 15:00:00,2023-01-24 16:00:00,JFK,HND,cloudy,WN,-8,1735,4.9186757831128105,tailwind,B767,True
2023-01-24 16:00:00,2023-01-24 18:00:00,JFK,PEK,sunny,UA,11,1521,19.340996908154917,tailwind,B737,True
2023-01-24 17:00:00,2023-01-24 22:00:00,JFK,PEK,cloudy,WN,-1,1690,5.763325439479418,tailwind,B787,True
2023-01-24 18:00:00,2023-01-24 23:00:00,DFW,HND,sunny,AA,-1,730,31.6965935226632,headwind,A380,False
2023-01-24 19:00:00,2023-01-24 23:00:00,ORD,HND,rainy,UA,24,1759,28.35421173779983,crosswind,A320,False
2023-01-24 20:00:00,2023-01-24 21:00:00,JFK,CDG,cloudy,DL,23,1369,7.577083313783632,tailwind,B737,True
2023-01-24 21:00:00,2023-01-24 22:00:00,LAX,LHR,rainy,UA,1,1583,32.527482844779186,crosswind,A380,False
2023-01-24 22:00:00,2023-01-24 23:00:00,LAX,LHR,cloudy,WN,25,1634,17.37065289063998,tailwind,B737,True
2023-01-24 23:00:00,2023-01-25 03:00:00,LAX,LHR,sunny,DL,-2,240,8.688229815427638,headwind,B777,False
2023-01-25 00:00:00,2023-01-25 02:00:00,DFW,CDG,rainy,AA,8,380,15.211770952868635,crosswind,B737,False
